shipment_id,origin_country,origin_city,destination_country,destination_city,actual_ship,actual_delivery,weight,weight_uq,volume,volume_uq,vessel,flight_voyage,actual_transit_days,all_modes_goal_transit_days,delay_diff_days,distance_km,leadtime_expected_days,ship_year,ship_month,ship_week,ship_dow,average_distance_per_day,origin_temp_mean,origin_temp_max,origin_temp_min,origin_precip_mm,origin_rained,dest_temp_mean,dest_temp_max,dest_temp_min,dest_precip_mm,dest_rained
AF7447078709,ZA,JNB,CD,FBM,2023-06-22,2023-06-29,6376.13,KG,19.0665,M3,1 TONNER,ROAD,7,7,0,2115,6,2023,6,25,Thursday,352.5,15.309090909090909,18.7,7.1,0.0,False,23.818181818181817,27.4,15.6,0.0,False
AF7447078710,ZA,JNB,CD,FBM,2023-06-22,2023-06-29,1825.42,KG,2.6315,M3,1 TONNER,ROAD,7,7,0,2115,6,2023,6,25,Thursday,352.5,15.309090909090909,18.7,7.1,0.0,False,23.818181818181817,27.4,15.6,0.0,False
AF7447078714,ZA,JNB,ZM,KIW,2023-06-23,2023-06-30,339.19,KG,1.083,M3,1 TONNER,ROAD,7,6,1,1930,5,2023,6,25,Friday,386.0,11.97272727272727,15.8,5.9,0.0,False,23.88181818181818,27.0,15.7,0.0,False
AF7447078714,ZA,JNB,ZM,KIW,2023-07-05,2023-07-11,3389.76,KG,4.18,M3,8 TONNER,ROAD,6,6,0,1930,5,2023,7,27,Wednesday,386.0,13.654545454545456,16.5,6.4,0.0,False,20.954545454545453,24.0,13.8,0.0,False
AF7447078715,ZA,JNB,CD,FBM,2023-06-23,2023-06-30,5505.15,KG,5.548,M3,8 TONNER,ROAD,7,7,0,2115,6,2023,6,25,Friday,352.5,11.97272727272727,15.8,5.9,0.0,False,23.55454545454546,27.1,15.4,0.0,False
AF7447078716,ZA,JNB,CD,FBM,2023-06-23,2023-06-30,18461.78,KG,101.916,M3,20 TONNER,ROAD,7,7,0,2115,6,2023,6,25,Friday,352.5,11.97272727272727,15.8,5.9,0.0,False,23.55454545454546,27.1,15.4,0.0,False
AF7447078717,ZA,JNB,CD,FBM,2023-06-23,2023-06-30,16593.56,KG,25.1845,M3,20 TONNER,ROAD,7,7,0,2115,6,2023,6,25,Friday,352.5,11.97272727272727,15.8,5.9,0.0,False,23.55454545454546,27.1,15.4,0.0,False
AF7447078718,ZA,JNB,CD,FBM,2023-06-23,2023-06-30,5761.95,KG,4.104,M3,8 TONNER,ROAD,7,7,0,2115,6,2023,6,25,Friday,352.5,11.97272727272727,15.8,5.9,0.0,False,23.55454545454546,27.1,15.4,0.0,False
AF7447078719,ZA,JNB,ZW,NGE,2023-06-24,2023-06-26,7344.48,KG,25.5645,M3,8 TONNER,ROAD,2,2,0,794,2,2023,6,25,Saturday,397.0,15.436363636363636,19.3,7.3,0.0,False,21.472727272727273,24.4,17.5,4.0,True
AF7447078770,ZA,JNB,ZW,HRE,2023-06-24,2023-06-28,1432.73,KG,10.7065,M3,8 TONNER,ROAD,4,4,0,1123,3,2023,6,25,Saturday,374.3333333333333,15.436363636363636,19.3,7.3,0.0,False,17.300000000000004,20.0,11.1,0.0,False
AF7447078771,ZA,JNB,ZW,HRE,2023-06-24,2023-06-28,923.41,KG,0.9595,M3,8 TONNER,ROAD,4,4,0,1123,3,2023,6,25,Saturday,374.3333333333333,15.436363636363636,19.3,7.3,0.0,False,17.300000000000004,20.0,11.1,0.0,False
AF7447078777,ZA,JNB,ZW,HRE,2023-06-27,2023-07-01,216.14,KG,0.6555,M3,8 TONNER,ROAD,4,4,0,1123,3,2023,6,26,Tuesday,374.3333333333333,13.854545454545455,16.5,7.7,0.0,False,20.354545454545452,22.9,15.1,0.0,False
AF7447078774,ZA,JNB,ZW,BBG,2023-06-27,2023-06-28,101.65,KG,1.4725,M3,8 TONNER,ROAD,1,1,0,540,1,2023,6,26,Tuesday,540.0,13.854545454545455,16.5,7.7,0.0,False,26.981818181818184,28.0,26.4,15.6,True
AF7447078775,ZA,JNB,ZM,KIW,2023-06-27,2023-07-03,1997.69,KG,4.712,M3,8 TONNER,ROAD,6,6,0,1930,5,2023,6,26,Tuesday,386.0,13.854545454545455,16.5,7.7,0.0,False,21.10909090909091,23.8,14.6,0.0,False
AF7447078777,ZA,JNB,ZM,KIW,2023-06-27,2023-07-03,1499.07,KG,1.159,M3,8 TONNER,ROAD,6,6,0,1930,5,2023,6,26,Tuesday,386.0,13.854545454545455,16.5,7.7,0.0,False,21.10909090909091,23.8,14.6,0.0,False
AF7447078740,ZA,JNB,ZM,KIW,2023-04-06,2023-04-12,632.37,KG,12.0,M3,15 TONNER,ROAD,6,6,0,1930,5,2023,4,14,Thursday,386.0,19.50909090909091,22.0,13.7,0.0,False,22.08181818181818,24.7,19.3,4.5,True
AF7447078744,ZA,JNB,ZM,KIW,2023-06-29,2023-07-05,2969.25,KG,9.4525,M3,4 TONNER,ROAD,6,6,0,1930,5,2023,6,26,Thursday,386.0,11.136363636363638,13.9,5.3,0.0,False,21.536363636363635,24.3,14.6,0.0,False
AF7447078744,ZA,JNB,ZM,KIW,2023-06-29,2023-07-05,3567.38,KG,3.059,M3,4 TONNER,ROAD,6,6,0,1930,5,2023,6,26,Thursday,386.0,11.136363636363638,13.9,5.3,0.0,False,21.536363636363635,24.3,14.6,0.0,False
AF7447078744,ZA,JNB,ZM,KIW,2023-07-01,2023-07-07,4735.82,KG,19.8455,M3,4 TONNER,ROAD,6,6,0,1930,5,2023,7,26,Saturday,386.0,12.745454545454544,16.7,3.9,0.0,False,20.70909090909091,23.2,14.6,0.0,False
AF7447078744,ZA,JNB,ZM,KIW,2023-07-01,2023-07-07,5975.0,KG,12.0,M3,4 TONNER,ROAD,6,6,0,1930,5,2023,7,26,Saturday,386.0,12.745454545454544,16.7,3.9,0.0,False,20.70909090909091,23.2,14.6,0.0,False
AF7447078745,ZA,JNB,MZ,TET,2023-06-29,2023-07-04,1653.15,KG,15.542,M3,8 TONNER,ROAD,5,5,0,1501,4,2023,6,26,Thursday,375.25,11.136363636363638,13.9,5.3,0.0,False,24.94545454545454,27.0,21.3,0.0,False
AF7447078745,ZA,JNB,TZ,DAR,2023-07-01,2023-07-11,1138.48,KG,0.8645,M3,4 TONNER,ROAD,10,10,0,3533,8,2023,7,26,Saturday,441.625,12.745454545454544,16.7,3.9,0.0,False,28.218181818181815,30.8,23.8,0.1,True
AF7447078746,ZA,JNB,TZ,DAR,2023-07-01,2023-07-11,2831.22,KG,4.3985,M3,4 TONNER,ROAD,10,10,0,3533,8,2023,7,26,Saturday,441.625,12.745454545454544,16.7,3.9,0.0,False,28.218181818181815,30.8,23.8,0.1,True
AF7447078747,ZA,JNB,ZW,HRE,2023-07-01,2023-07-05,842.09,KG,1.064,M3,4 TONNER,ROAD,4,4,0,1123,3,2023,7,26,Saturday,374.3333333333333,12.745454545454544,16.7,3.9,0.0,False,18.63636363636364,21.0,13.3,0.0,False
AF7447078748,ZA,JNB,ZW,HRE,2023-07-01,2023-07-05,1730.19,KG,8.4075,M3,4 TONNER,ROAD,4,4,0,1123,3,2023,7,26,Saturday,374.3333333333333,12.745454545454544,16.7,3.9,0.0,False,18.63636363636364,21.0,13.3,0.0,False
AF7447078749,ZA,JNB,ZM,KIW,2023-02-18,2023-02-24,6997.7358,KG,12.0,M3,15 TONNER,ROAD,6,6,0,1930,5,2023,2,7,Saturday,386.0,18.136363636363637,20.5,16.0,7.3,True,23.90909090909091,25.6,19.3,0.4,True
AF7447078749,ZA,JNB,ZW,HRE,2023-07-01,2023-07-05,1.07,KG,0.2375,M3,4 TONNER,ROAD,4,4,0,1123,3,2023,7,26,Saturday,374.3333333333333,12.745454545454544,16.7,3.9,0.0,False,18.63636363636364,21.0,13.3,0.0,False
AF7447078750,ZA,JNB,ZW,HRE,2023-07-04,2023-07-08,1926.0,KG,2.2135,M3,4 TONNER,ROAD,4,4,0,1123,3,2023,7,27,Tuesday,374.3333333333333,14.227272727272725,16.8,8.2,0.0,False,17.763636363636362,20.6,11.4,0.0,False
AF7447078751,ZA,JNB,ZM,KIW,2023-07-05,2023-07-11,866.7,KG,3.857,M3,8 TONNER,ROAD,6,6,0,1930,5,2023,7,27,Wednesday,386.0,13.654545454545456,16.5,6.4,0.0,False,20.954545454545453,24.0,13.8,0.0,False
AF7447078755,ZA,JNB,CD,FBM,2023-07-06,2023-07-13,1454.13,KG,1.634,M3,4 TONNER,ROAD,7,7,0,2115,6,2023,7,27,Thursday,352.5,12.681818181818182,15.3,7.0,0.0,False,19.890909090909087,23.1,12.3,0.0,False
AF7447078756,ZA,JNB,CD,FBM,2023-07-06,2023-07-13,9710.25,KG,27.7875,M3,12 TONNER,ROAD,7,7,0,2115,6,2023,7,27,Thursday,352.5,12.681818181818182,15.3,7.0,0.0,False,19.890909090909087,23.1,12.3,0.0,False
AF7447078757,ZA,JNB,ZW,HRE,2023-07-06,2023-07-10,304.95,KG,0.57,M3,1 TONNER,ROAD,4,4,0,1123,3,2023,7,27,Thursday,374.3333333333333,12.681818181818182,15.3,7.0,0.0,False,19.918181818181814,22.5,15.6,0.0,False
AF7447078758,ZA,JNB,ZW,HRE,2023-07-06,2023-07-10,1381.37,KG,12.0,M3,4 TONNER,ROAD,4,4,0,1123,3,2023,7,27,Thursday,374.3333333333333,12.681818181818182,15.3,7.0,0.0,False,19.918181818181814,22.5,15.6,0.0,False
AF7447078759,ZA,JNB,MZ,TET,2023-07-06,2023-07-11,996.17,KG,2.6885,M3,1 TONNER,ROAD,5,5,0,1501,4,2023,7,27,Thursday,375.25,12.681818181818182,15.3,7.0,0.0,False,23.172727272727272,25.3,18.2,0.0,False
AF7447078766,ZA,JNB,ZW,HRE,2023-07-12,2023-07-16,4041.39,KG,9.405,M3,4 TONNER,ROAD,4,4,0,1123,3,2023,7,28,Wednesday,374.3333333333333,10.445454545454544,13.7,3.1,0.0,False,17.063636363636363,19.5,11.9,0.0,False
AF7447078767,ZA,JNB,ZW,HRE,2023-07-12,2023-07-16,115.56,KG,0.741,M3,1 TONNER,ROAD,4,4,0,1123,3,2023,7,28,Wednesday,374.3333333333333,10.445454545454544,13.7,3.1,0.0,False,17.063636363636363,19.5,11.9,0.0,False
AF7447078768,ZA,JNB,ZM,KIW,2023-07-12,2023-07-18,3050.57,KG,12.046,M3,4 TONNER,ROAD,6,6,0,1930,5,2023,7,28,Wednesday,386.0,10.445454545454544,13.7,3.1,0.0,False,21.027272727272727,24.0,13.7,0.0,False
AF7447078769,ZA,JNB,ZM,KIW,2023-07-12,2023-07-18,7001.01,KG,7.0775,M3,8 TONNER,ROAD,6,6,0,1930,5,2023,7,28,Wednesday,386.0,10.445454545454544,13.7,3.1,0.0,False,21.027272727272727,24.0,13.7,0.0,False
AF7447078770,ZA,JNB,ZM,KIW,2023-07-12,2023-07-18,369.15,KG,1.52,M3,1 TONNER,ROAD,6,6,0,1930,5,2023,7,28,Wednesday,386.0,10.445454545454544,13.7,3.1,0.0,False,21.027272727272727,24.0,13.7,0.0,False
AF7447078771,ZA,JNB,ZM,KIW,2023-07-12,2023-07-18,1894.97,KG,1.919,M3,4 TONNER,ROAD,6,6,0,1930,5,2023,7,28,Wednesday,386.0,10.445454545454544,13.7,3.1,0.0,False,21.027272727272727,24.0,13.7,0.0,False
AF7447078777,ZA,JNB,ZM,KIW,2023-07-13,2023-07-19,4827.84,KG,4.123,M3,4 TONNER,ROAD,6,6,0,1930,5,2023,7,28,Thursday,386.0,11.872727272727271,15.1,4.6,0.0,False,22.327272727272728,25.8,14.1,0.0,False
AF7447078777,ZA,JNB,CD,FBM,2023-07-12,2023-07-19,9098.21,KG,35.8055,M3,12 TONNER,ROAD,7,7,0,2115,6,2023,7,28,Wednesday,352.5,10.445454545454544,13.7,3.1,0.0,False,22.38181818181818,25.7,14.1,0.0,False
AF7447078778,ZA,JNB,CD,FBM,2023-07-12,2023-07-19,260.01,KG,0.513,M3,1 TONNER,ROAD,7,7,0,2115,6,2023,7,28,Wednesday,352.5,10.445454545454544,13.7,3.1,0.0,False,22.38181818181818,25.7,14.1,0.0,False
AF7447078784,ZA,JNB,TZ,DAR,2023-07-13,2023-07-23,2080.08,KG,2.793,M3,4 TONNER,ROAD,10,10,0,3533,8,2023,7,28,Thursday,441.625,11.872727272727271,15.1,4.6,0.0,False,25.34545454545454,27.6,23.5,4.7,True
AF7447078784,ZA,JNB,TZ,DAR,2023-07-13,2023-07-23,257.87,KG,1.045,M3,4 TONNER,ROAD,10,10,0,3533,8,2023,7,28,Thursday,441.625,11.872727272727271,15.1,4.6,0.0,False,25.34545454545454,27.6,23.5,4.7,True
AF7447078790,ZA,JNB,ZM,KIW,2023-07-15,2023-07-21,1756.94,KG,8.797,M3,4 TONNER,ROAD,6,6,0,1930,5,2023,7,28,Saturday,386.0,10.863636363636363,13.9,3.7,0.2,True,24.3,27.0,17.6,0.0,False
AF7447078791,ZA,JNB,ZM,KIW,2023-07-15,2023-07-21,10734.24,KG,6.973,M3,12 TONNER,ROAD,6,6,0,1930,5,2023,7,28,Saturday,386.0,10.863636363636363,13.9,3.7,0.2,True,24.3,27.0,17.6,0.0,False
AF7447078797,ZA,JNB,ZW,HRE,2023-07-15,2023-07-19,1191.98,KG,1.349,M3,4 TONNER,ROAD,4,4,0,1123,3,2023,7,28,Saturday,374.3333333333333,10.863636363636363,13.9,3.7,0.2,True,18.254545454545458,21.2,11.5,0.0,False
AF7447078794,ZA,JNB,ZW,HRE,2023-07-15,2023-07-19,2106.83,KG,0.4845,M3,4 TONNER,ROAD,4,4,0,1123,3,2023,7,28,Saturday,374.3333333333333,10.863636363636363,13.9,3.7,0.2,True,18.254545454545458,21.2,11.5,0.0,False
AF7447078794,ZA,JNB,CD,FBM,2023-07-15,2023-07-22,10992.11,KG,26.714,M3,12 TONNER,ROAD,7,7,0,2115,6,2023,7,28,Saturday,352.5,10.863636363636363,13.9,3.7,0.2,True,23.663636363636364,26.9,15.9,0.0,False
AF7447078795,ZA,JNB,CD,FBM,2023-07-15,2023-07-22,8519.34,KG,11.248,M3,8 TONNER,ROAD,7,7,0,2115,6,2023,7,28,Saturday,352.5,10.863636363636363,13.9,3.7,0.2,True,23.663636363636364,26.9,15.9,0.0,False
AF7447078798,ZA,JNB,ZM,KIW,2023-07-19,2023-07-25,3930.11,KG,9.215,M3,4 TONNER,ROAD,6,6,0,1930,5,2023,7,29,Wednesday,386.0,16.018181818181823,19.0,9.1,0.0,False,24.190909090909088,27.2,16.3,0.0,False
AF7447078799,ZA,JNB,ZW,HRE,2023-07-19,2023-07-23,673.03,KG,4.218,M3,4 TONNER,ROAD,4,4,0,1123,3,2023,7,29,Wednesday,374.3333333333333,16.018181818181823,19.0,9.1,0.0,False,19.57272727272727,22.2,12.7,0.0,False
AF7447078400,ZA,JNB,ZW,HRE,2023-07-19,2023-07-23,1136.34,KG,1.2635,M3,4 TONNER,ROAD,4,4,0,1123,3,2023,7,29,Wednesday,374.3333333333333,16.018181818181823,19.0,9.1,0.0,False,19.57272727272727,22.2,12.7,0.0,False
AF7447078401,ZA,JNB,TZ,DAR,2023-07-20,2023-07-30,664.47,KG,1.235,M3,12 TONNER,ROAD,10,10,0,3533,8,2023,7,29,Thursday,441.625,11.545454545454543,13.9,6.8,0.9,True,26.545454545454547,28.7,23.2,0.3,True
AF7447078407,ZA,JNB,TZ,DAR,2023-07-20,2023-07-30,818.55,KG,5.206,M3,12 TONNER,ROAD,10,10,0,3533,8,2023,7,29,Thursday,441.625,11.545454545454543,13.9,6.8,0.9,True,26.545454545454547,28.7,23.2,0.3,True
AF7447078407,ZA,JNB,ZM,KIW,2023-08-15,2023-08-21,376.64,KG,0.133,M3,4 TONNER,ROAD,6,6,0,1930,5,2023,8,33,Tuesday,386.0,20.69090909090909,24.3,14.2,0.0,False,28.53636363636364,31.8,20.7,0.0,False
AF7447078404,ZA,JNB,MZ,TET,2023-07-20,2023-07-25,1861.8,KG,8.6735,M3,12 TONNER,ROAD,5,5,0,1501,4,2023,7,29,Thursday,375.25,11.545454545454543,13.9,6.8,0.9,True,27.027272727272724,29.7,20.9,0.0,False
AF7447078405,ZA,JNB,ZM,KIW,2023-07-20,2023-07-26,2021.23,KG,8.2745,M3,12 TONNER,ROAD,6,6,0,1930,5,2023,7,29,Thursday,386.0,11.545454545454543,13.9,6.8,0.9,True,22.954545454545453,25.9,15.8,0.0,False
AF7447078406,ZA,JNB,ZM,KIW,2023-07-20,2023-07-26,9597.9,KG,8.4455,M3,12 TONNER,ROAD,6,6,0,1930,5,2023,7,29,Thursday,386.0,11.545454545454543,13.9,6.8,0.9,True,22.954545454545453,25.9,15.8,0.0,False
AF7447078408,ZA,JNB,TZ,DAR,2023-07-21,2023-07-31,1403.84,KG,1.007,M3,12 TONNER,ROAD,10,10,0,3533,8,2023,7,29,Friday,441.625,8.745454545454546,10.9,4.8,0.1,True,27.57272727272727,30.0,22.5,0.0,False
AF7447078410,ZA,JNB,CD,FBM,2023-07-21,2023-07-28,885.96,KG,1.4155,M3,1 TONNER,ROAD,7,7,0,2115,6,2023,7,29,Friday,352.5,8.745454545454546,10.9,4.8,0.1,True,23.063636363636363,26.1,15.3,0.0,False
AF7447078411,ZA,JNB,CD,FBM,2023-07-21,2023-07-28,5253.7,KG,11.1245,M3,4 TONNER,ROAD,7,7,0,2115,6,2023,7,29,Friday,352.5,8.745454545454546,10.9,4.8,0.1,True,23.063636363636363,26.1,15.3,0.0,False
AF7447078417,ZA,JNB,ZM,KIW,2023-08-16,2023-08-22,1768.71,KG,3.135,M3,8 TONNER,ROAD,6,6,0,1930,5,2023,8,33,Wednesday,386.0,16.945454545454545,20.4,9.2,0.0,False,28.92727272727273,32.3,20.8,0.0,False
AF7447078414,ZA,JNB,CD,FBM,2023-07-22,2023-07-29,885.96,KG,1.4155,M3,1 TONNER,ROAD,7,7,0,2115,6,2023,7,29,Saturday,352.5,10.7,13.9,5.4,0.0,False,24.172727272727272,27.6,15.0,0.0,False
AF7447078414,ZA,JNB,ZM,KIW,2023-08-16,2023-08-22,110.21,KG,0.532,M3,8 TONNER,ROAD,6,6,0,1930,5,2023,8,33,Wednesday,386.0,16.945454545454545,20.4,9.2,0.0,False,28.92727272727273,32.3,20.8,0.0,False
AF7447078415,ZA,JNB,CD,FBM,2023-07-22,2023-07-29,5253.7,KG,11.1245,M3,8 TONNER,ROAD,7,7,0,2115,6,2023,7,29,Saturday,352.5,10.7,13.9,5.4,0.0,False,24.172727272727272,27.6,15.0,0.0,False
AF7447078415,ZA,JNB,ZM,KIW,2023-08-17,2023-08-23,3033.45,KG,13.908,M3,8 TONNER,ROAD,6,6,0,1930,5,2023,8,33,Thursday,386.0,17.2,20.7,9.3,0.0,False,28.92727272727273,32.0,20.6,0.0,False
AF7447078418,ZA,JNB,CD,FBM,2023-07-25,2023-08-01,5475.19,KG,23.788,M3,8 TONNER,ROAD,7,7,0,2115,6,2023,7,30,Tuesday,352.5,13.436363636363636,16.8,6.2,0.0,False,24.281818181818178,27.4,16.6,0.0,False
AF7447078419,ZA,JNB,CD,FBM,2023-07-22,2023-07-29,22919.4,KG,19.133,M3,20 TONNER,ROAD,7,7,0,2115,6,2023,7,29,Saturday,352.5,10.7,13.9,5.4,0.0,False,24.172727272727272,27.6,15.0,0.0,False
AF7447078419,ZA,JNB,ZW,HRE,2023-08-19,2023-08-23,1134.2,KG,7.923,M3,4 TONNER,ROAD,4,4,0,1123,3,2023,8,33,Saturday,374.3333333333333,20.854545454545455,23.6,14.6,0.0,False,26.90909090909091,30.2,20.4,0.0,False
AF7447078470,ZA,JNB,TZ,DAR,2023-07-28,2023-08-07,634.51,KG,1.254,M3,8 TONNER,ROAD,10,10,0,3533,8,2023,7,30,Friday,441.625,17.445454545454545,20.4,11.4,0.0,False,26.018181818181816,28.1,22.8,0.6,True
AF7447078471,ZA,JNB,ZM,KIW,2023-07-25,2023-07-31,1000.45,KG,0.475,M3,8 TONNER,ROAD,6,6,0,1930,5,2023,7,30,Tuesday,386.0,13.436363636363636,16.8,6.2,0.0,False,25.781818181818178,28.8,18.1,0.0,False
AF7447078471,ZA,JNB,ZW,HRE,2023-08-19,2023-08-23,474.01,KG,0.684,M3,4 TONNER,ROAD,4,4,0,1123,3,2023,8,33,Saturday,374.3333333333333,20.854545454545455,23.6,14.6,0.0,False,26.90909090909091,30.2,20.4,0.0,False
AF7447078477,ZA,JNB,ZM,KIW,2023-07-25,2023-07-31,2126.09,KG,11.647,M3,8 TONNER,ROAD,6,6,0,1930,5,2023,7,30,Tuesday,386.0,13.436363636363636,16.8,6.2,0.0,False,25.781818181818178,28.8,18.1,0.0,False
AF7447078477,ZA,JNB,ZW,HRE,2023-08-19,2023-08-24,49.22,KG,0.342,M3,4 TONNER,ROAD,5,4,1,1123,3,2023,8,33,Saturday,374.3333333333333,20.854545454545455,23.6,14.6,0.0,False,25.972727272727273,29.1,19.6,0.0,False
AF7447078474,ZA,JNB,ZM,KIW,2023-07-25,2023-07-31,783.24,KG,1.3585,M3,8 TONNER,ROAD,6,6,0,1930,5,2023,7,30,Tuesday,386.0,13.436363636363636,16.8,6.2,0.0,False,25.781818181818178,28.8,18.1,0.0,False
AF7447078474,ZA,JNB,ZW,HRE,2023-07-25,2023-07-29,957.65,KG,5.206,M3,8 TONNER,ROAD,4,4,0,1123,3,2023,7,30,Tuesday,374.3333333333333,13.436363636363636,16.8,6.2,0.0,False,20.618181818181817,23.0,15.5,0.0,False
AF7447078475,ZA,JNB,ZW,HRE,2023-07-25,2023-07-29,533.93,KG,0.456,M3,8 TONNER,ROAD,4,4,0,1123,3,2023,7,30,Tuesday,374.3333333333333,13.436363636363636,16.8,6.2,0.0,False,20.618181818181817,23.0,15.5,0.0,False
AF7447078440,ZA,JNB,ZM,KIW,2023-07-27,2023-08-02,3551.33,KG,3.116,M3,8 TONNER,ROAD,6,6,0,1930,5,2023,7,30,Thursday,386.0,15.336363636363636,18.9,8.5,0.0,False,21.990909090909085,24.8,16.2,0.0,False
AF7447078444,ZA,JNB,TZ,DAR,2023-07-28,2023-08-07,1401.7,KG,5.4245,M3,8 TONNER,ROAD,10,10,0,3533,8,2023,7,30,Friday,441.625,17.445454545454545,20.4,11.4,0.0,False,26.018181818181816,28.1,22.8,0.6,True
AF7447078444,ZA,JNB,ZM,KIW,2023-07-28,2023-08-03,6111.84,KG,42.7595,M3,8 TONNER,ROAD,6,6,0,1930,5,2023,7,30,Friday,386.0,17.445454545454545,20.4,11.4,0.0,False,21.281818181818185,24.7,13.8,0.0,False
AF7447078444,ZA,JNB,ZW,HRE,2023-08-25,2023-08-29,770.4,KG,3.0115,M3,4 TONNER,ROAD,4,4,0,1123,3,2023,8,34,Friday,374.3333333333333,18.418181818181814,22.5,10.9,0.3,True,17.827272727272728,21.1,10.4,0.0,False
AF7447078446,ZA,JNB,ZM,KIW,2023-07-28,2023-08-03,16809.7,KG,8.6545,M3,8 TONNER,ROAD,6,6,0,1930,5,2023,7,30,Friday,386.0,17.445454545454545,20.4,11.4,0.0,False,21.281818181818185,24.7,13.8,0.0,False
AF7447078446,ZA,JNB,TZ,DAR,2023-08-24,2023-09-03,457.96,KG,1.3205,M3,4 TONNER,ROAD,10,10,0,3533,8,2023,8,34,Thursday,441.625,19.981818181818184,23.8,11.6,0.0,False,28.39999999999999,30.4,24.1,0.1,True
AF7447078447,ZA,JNB,CD,FBM,2023-07-29,2023-08-05,16398.82,KG,40.0615,M3,20 TONNER,ROAD,7,7,0,2115,6,2023,7,30,Saturday,352.5,17.654545454545456,21.0,10.1,0.0,False,21.98181818181818,25.2,14.0,0.0,False
AF7447078447,ZA,JNB,TZ,DAR,2023-08-24,2023-09-03,1117.08,KG,1.729,M3,4 TONNER,ROAD,10,10,0,3533,8,2023,8,34,Thursday,441.625,19.981818181818184,23.8,11.6,0.0,False,28.39999999999999,30.4,24.1,0.1,True
AF7447078448,ZA,JNB,ZM,KIW,2023-08-25,2023-08-31,19071.68,KG,4.237,M3,4 TONNER,ROAD,6,6,0,1930,5,2023,8,34,Friday,386.0,18.418181818181814,22.5,10.9,0.3,True,24.41818181818182,27.9,16.1,0.0,False
AF7447078449,ZA,JNB,ZM,KIW,2023-07-27,2023-08-02,2359.35,KG,9.177,M3,8 TONNER,ROAD,6,6,0,1930,5,2023,7,30,Thursday,386.0,15.336363636363636,18.9,8.5,0.0,False,21.990909090909085,24.8,16.2,0.0,False
AF7447078450,ZA,JNB,ZW,HRE,2023-07-29,2023-08-02,15579.2,KG,48.2125,M3,20 TONNER,ROAD,4,4,0,1123,3,2023,7,30,Saturday,374.3333333333333,17.654545454545456,21.0,10.1,0.0,False,17.527272727272727,20.7,11.1,0.0,False
AF7447078451,ZA,JNB,CD,FBM,2023-07-29,2023-08-05,18156.83,KG,20.615,M3,20 TONNER,ROAD,7,7,0,2115,6,2023,7,30,Saturday,352.5,17.654545454545456,21.0,10.1,0.0,False,21.98181818181818,25.2,14.0,0.0,False
AF7447078455,ZA,JNB,ZW,HRE,2023-08-29,2023-09-02,1747.31,KG,1.9475,M3,4 TONNER,ROAD,4,4,0,1123,3,2023,8,35,Tuesday,374.3333333333333,17.681818181818183,21.5,9.0,0.0,False,24.327272727272728,27.0,18.8,0.0,False
AF7447078456,ZA,JNB,ZW,NGE,2023-08-02,2023-08-04,2010.53,KG,9.158,M3,8 TONNER,ROAD,2,2,0,794,2,2023,8,31,Wednesday,397.0,11.172727272727272,14.1,3.9,0.0,False,24.027272727272727,26.4,19.4,0.2,True
AF7447078457,ZA,JNB,ZW,NGE,2023-08-02,2023-08-04,282.48,KG,0.285,M3,8 TONNER,ROAD,2,2,0,794,2,2023,8,31,Wednesday,397.0,11.172727272727272,14.1,3.9,0.0,False,24.027272727272727,26.4,19.4,0.2,True
AF7447078461,ZA,JNB,ZM,KIW,2023-08-30,2023-09-05,5527.62,KG,20.8525,M3,8 TONNER,ROAD,6,6,0,1930,5,2023,8,35,Wednesday,386.0,17.80909090909091,20.9,9.6,0.0,False,27.59090909090909,30.2,20.4,0.0,False
AF7447078467,ZA,JNB,ZM,KIW,2023-08-03,2023-08-09,2418.2,KG,6.688,M3,4 TONNER,ROAD,6,6,0,1930,5,2023,8,31,Thursday,386.0,11.063636363636364,13.6,5.2,0.0,False,24.05454545454546,26.7,17.1,0.0,False
AF7447078467,ZA,JNB,ZM,KIW,2023-08-29,2023-09-04,623.81,KG,0.722,M3,8 TONNER,ROAD,6,6,0,1930,5,2023,8,35,Tuesday,386.0,17.681818181818183,21.5,9.0,0.0,False,27.90909090909091,31.1,20.6,0.0,False
AF7447078464,ZA,JNB,ZM,KIW,2023-08-03,2023-08-09,15966.54,KG,13.167,M3,4 TONNER,ROAD,6,6,0,1930,5,2023,8,31,Thursday,386.0,11.063636363636364,13.6,5.2,0.0,False,24.05454545454546,26.7,17.1,0.0,False
AF7447078466,ZA,JNB,TZ,DAR,2023-08-03,2023-08-13,599.2,KG,1.881,M3,4 TONNER,ROAD,10,10,0,3533,8,2023,8,31,Thursday,441.625,11.063636363636364,13.6,5.2,0.0,False,27.60909090909091,29.8,23.6,1.1,True
AF7447078470,ZA,JNB,TZ,DAR,2023-08-03,2023-08-13,129.47,KG,0.342,M3,4 TONNER,ROAD,10,10,0,3533,8,2023,8,31,Thursday,441.625,11.063636363636364,13.6,5.2,0.0,False,27.60909090909091,29.8,23.6,1.1,True
AF7447078471,ZA,JNB,TZ,MWZ,2023-08-03,2023-08-13,727.6,KG,1.3205,M3,4 TONNER,ROAD,10,10,0,3610,8,2023,8,31,Thursday,451.25,11.063636363636364,13.6,5.2,0.0,False,26.39090909090909,29.2,22.0,0.2,True
